City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
696,Cangucu,BR,2022-12-19 01:24:55,-31.395,-52.6756,63.03,81,100,11.92
697,Kaili,ID,2022-12-19 01:24:56,-3.4626,120.2147,74.77,76,100,1.72
698,Coahuayana,MX,2022-12-19 01:24:56,18.7333,-103.6833,70.92,85,17,1.3
699,Salaga,GH,2022-12-19 01:24:57,8.5508,-0.5188,78.8,20,0,5.59
700,Cocobeach,GA,2022-12-19 01:24:57,1.0002,9.5823,78.51,82,100,1.86
701,Anderson,US,2022-12-19 01:22:15,34.5334,-82.6499,40.08,73,0,3.44
702,Bay City,US,2022-12-19 01:24:43,43.5945,-83.8889,28.51,82,100,16.11
703,Krasnoselkup,RU,2022-12-19 01:24:58,65.7,82.4667,-15.57,100,82,5.35
704,Samarinda,ID,2022-12-19 01:21:04,-0.5,117.15,78.48,86,100,2.53
705,Stokmarknes,NO,2022-12-19 01:24:59,68.5646,14.9108,30.18,80,100,6.91
706,Maniago,IT,2022-12-19 01:24:59,46.1706,12.7078,33.8,88,19,2.51
707,Bosaso,SO,2022-12-19 01:25:00,11.2842,49.1816,71.87,70,90,0.78
708,Innisfail,AU,2022-12-19 01:25:00,-17.5333,146.0333,82.08,71,59,12.19
709,Sayat,TM,2022-12-19 01:25:01,38.7839,63.8803,24.67,52,15,4.5
710,Port Antonio,JM,2022-12-19 01:25:01,18.18,-76.4612,80.51,80,9,5.08
711,Treinta Y Tres,UY,2022-12-19 01:25:02,-33.2333,-54.3833,64.94,72,7,12.41
712,Deniliquin,AU,2022-12-19 01:25:03,-35.5333,144.9667,76.26,28,0,7.81
713,Genhe,CN,2022-12-19 01:25:03,50.7833,121.5167,-32.15,97,48,2.42
714,Mogadishu,SO,2022-12-19 01:25:04,2.0371,45.3438,77.11,76,58,17.74
715,Nigel,ZA,2022-12-19 01:25:04,-26.4314,28.4771,66.38,68,89,5.93
716,Anadyr,RU,2022-12-19 01:25:05,64.75,177.4833,27.1,86,100,35.79
717,Juba,SS,2022-12-19 01:25:05,4.8517,31.5825,76.1,52,52,0.13
718,Poddorye,RU,2022-12-19 01:25:06,57.4695,31.1156,26.17,91,100,11.77
719,Bose,IT,2022-12-19 01:25:06,45.4612,8.0137,37.74,78,100,4.83
720,Lucea,JM,2022-12-19 01:25:07,18.451,-78.1736,78.66,79,45,10.22
721,Najran,SA,2022-12-19 01:25:08,17.4924,44.1277,52.45,72,0,2.68
722,Nsoko,SZ,2022-12-19 01:25:08,-27.0333,31.95,65.46,88,59,4.09
723,San Ignacio,BZ,2022-12-19 01:25:09,17.1561,-89.0714,75.34,94,75,4.61
724,Caluquembe,AO,2022-12-19 01:25:09,-13.7833,14.6833,59.29,72,100,6.04
725,Barreirinhas,BR,2022-12-19 01:25:10,-2.7469,-42.8264,78.94,79,72,10.11
726,Giaveno,IT,2022-12-19 01:25:10,45.047,7.3492,35.78,84,100,5.32
727,Baghdad,IQ,2022-12-19 01:21:40,33.3406,44.4009,48.11,81,0,8.05
728,Dalbandin,PK,2022-12-19 01:25:11,28.8947,64.4101,46.53,44,0,6.93
729,Quatre Cocos,MU,2022-12-19 01:25:11,-20.2078,57.7625,77.11,79,61,12.75
730,Praya,CV,2022-12-19 01:25:12,14.9215,-23.5087,75.74,64,0,13.8
731,Sarkand,KZ,2022-12-19 01:26:12,45.41,79.9186,16.83,67,2,6.22
732,Sao Borja,BR,2022-12-19 01:26:13,-28.6606,-56.0044,74.95,53,77,15.32
733,Filingue,NE,2022-12-19 01:22:07,14.3521,3.3168,69.98,20,69,8.48
734,Seybaplaya,MX,2022-12-19 01:26:14,19.65,-90.6667,72.86,82,31,7.0
735,Etaples,FR,2022-12-19 01:26:14,50.5219,1.6332,44.17,100,100,11.5
736,Honningsvag,NO,2022-12-19 01:26:15,70.9821,25.9704,26.35,86,100,16.11
737,Zyryanka,RU,2022-12-19 01:26:15,65.75,150.85,-9.92,99,100,9.48
738,Itoman,JP,2022-12-19 01:26:16,26.1247,127.6694,62.62,48,75,13.8
739,Santa Isabel Do Rio Negro,BR,2022-12-19 01:26:16,-0.4139,-65.0192,76.5,90,100,2.39
740,Dhangadhi,NP,2022-12-19 01:26:17,28.7079,80.5961,55.22,73,1,2.19
741,Bolobo,CD,2022-12-19 01:26:17,-2.1667,16.2333,71.13,92,100,1.68
742,Sumter,US,2022-12-19 01:26:18,28.7086,-82.0831,57.94,68,12,6.78
743,Grand Gaube,MU,2022-12-19 01:26:19,-20.0064,57.6608,77.4,69,28,5.01
744,Acari,PE,2022-12-19 01:26:19,-15.4311,-74.6158,73.24,75,90,3.65
745,Daman,IN,2022-12-19 01:26:20,20.4167,72.85,74.46,59,81,8.88
746,Coihaique,CL,2022-12-19 01:26:20,-45.5752,-72.0662,54.21,71,31,1.14
747,Smolenka,RU,2022-12-19 01:26:21,52.1352,113.4974,-18.33,76,20,2.24
748,Tabuk,PH,2022-12-19 01:26:22,17.4189,121.4443,69.08,90,100,7.43
749,Waipawa,NZ,2022-12-19 01:26:22,-41.4122,175.5153,60.28,77,83,5.88
750,Morrope,PE,2022-12-19 01:26:24,-6.5417,-80.0111,70.79,77,74,11.86
751,Tayshet,RU,2022-12-19 01:26:24,55.9342,98.0044,7.72,90,100,12.93
752,Limerick,IE,2022-12-19 01:26:25,52.6647,-8.6231,57.07,90,100,19.6
753,Krasnyy Yar,RU,2022-12-19 01:26:26,46.5331,48.3456,40.93,99,100,6.58
754,Wajima,JP,2022-12-19 01:26:26,37.4,136.9,32.68,100,100,1.14
755,Port Blair,IN,2022-12-19 01:26:27,11.6667,92.75,80.64,69,40,8.05
756,Mae Sai,TH,2022-12-19 01:26:27,20.4335,99.8762,58.14,69,99,1.14
757,Banjar,ID,2022-12-19 01:26:28,-8.19,114.9675,84.61,65,29,1.88
758,Vostok,RU,2022-12-19 01:26:28,46.4856,135.8833,-9.06,90,100,5.35
759,Lyuban,BY,2022-12-19 01:26:29,52.7985,28.0048,1.09,99,66,6.51
760,Binzhou,CN,2022-12-19 01:26:29,37.3667,118.0167,28.51,27,0,5.3
761,Ranapur,IN,2022-12-19 01:26:29,22.65,74.5333,65.77,32,70,4.18
762,Santa Cruz,BO,2022-12-19 01:26:30,-17.8,-63.1667,71.06,83,75,16.11
763,Beyneu,KZ,2022-12-19 01:26:30,45.3167,55.2,32.61,49,10,11.3
764,Sherbakul,RU,2022-12-19 01:26:31,54.6316,72.3963,20.37,90,100,13.76
765,Puerto Escondido,MX,2022-12-19 01:26:31,15.85,-97.0667,81.43,69,40,5.75
766,Soyo,AO,2022-12-19 01:26:32,-6.1349,12.3689,76.77,80,98,5.32
767,Mandalgovi,MN,2022-12-19 01:26:33,45.7625,106.2708,5.32,57,0,4.23
768,Comodoro Rivadavia,AR,2022-12-19 01:26:33,-45.8667,-67.5,66.06,24,0,6.91
769,Carauari,BR,2022-12-19 01:26:34,-4.8828,-66.8958,73.98,97,100,2.84
770,Tambura,SS,2022-12-19 01:26:34,5.6,27.4667,74.39,38,81,2.44
771,Puerto Madryn,AR,2022-12-19 01:26:35,-42.7692,-65.0385,61.48,68,25,19.57
772,Berezovyy,RU,2022-12-19 01:26:35,51.6667,135.7,-4.18,95,94,1.61
773,Mosquera,CO,2022-12-19 01:26:36,4.7059,-74.2302,51.89,100,75,2.3
774,Areia Branca,BR,2022-12-19 01:26:36,-4.9561,-37.1369,80.8,73,53,18.19
775,Namtsy,RU,2022-12-19 01:26:37,62.7161,129.6658,-30.71,97,100,2.51
776,Vuktyl,RU,2022-12-19 01:26:37,63.8567,57.3094,6.1,91,100,4.94
777,Ratnagiri,IN,2022-12-19 01:26:38,16.9833,73.3,75.33,59,100,6.82
778,Praxedis Guerrero,MX,2022-12-19 01:27:38,31.3667,-106.0167,44.64,32,1,7.81
779,Honavar,IN,2022-12-19 01:27:39,14.2833,74.45,72.05,71,17,7.92
780,Falmouth,GB,2022-12-19 01:27:39,50.1544,-5.0711,58.1,100,100,21.85
781,Hede,CN,2022-12-19 01:27:40,33.7681,120.2517,36.0,41,0,6.55
782,Tayu,ID,2022-12-19 01:27:40,-6.5397,111.0518,81.23,78,10,3.02
783,Phuket,TH,2022-12-19 01:27:41,8.0,98.25,82.13,76,40,11.5
784,Konotop,UA,2022-12-19 01:27:41,51.2403,33.2026,18.55,86,79,11.23
785,Nkongsamba,CM,2022-12-19 01:27:42,4.9547,9.9404,66.02,82,7,2.15
786,Hualmay,PE,2022-12-19 01:27:43,-11.0964,-77.6139,69.4,83,76,6.62
787,Ambilobe,MG,2022-12-19 01:27:43,-13.2,49.05,73.31,87,87,2.04
788,Koumac,NC,2022-12-19 01:27:44,-20.5667,164.2833,81.99,71,60,4.83
789,Sabang,ID,2022-12-19 01:27:44,5.8933,95.3214,78.57,84,100,20.02
790,Eureka,US,2022-12-19 01:22:58,40.8021,-124.1637,45.93,87,5,3.0
791,Vershino-Darasunskiy,RU,2022-12-19 01:27:45,52.35,115.5167,-19.44,97,84,2.48
792,Fuling,CN,2022-12-19 01:27:45,29.7022,107.3919,43.18,63,3,1.23
793,Bogotol,RU,2022-12-19 01:27:46,56.2078,89.5342,3.11,90,100,18.97
794,Nang Rong,TH,2022-12-19 01:27:46,14.6377,102.7914,57.96,65,46,12.8
795,Pansemal,IN,2022-12-19 01:27:47,21.65,74.7,69.8,33,95,3.67
796,Hudson Bay,CA,2022-12-19 01:27:47,52.85,-102.3842,-5.28,93,100,9.89
797,Semporna,MY,2022-12-19 01:27:48,4.4818,118.6112,78.31,89,100,7.7
798,Pemangkat,ID,2022-12-19 01:27:48,1.1667,108.9667,79.2,83,57,5.5
799,Pringsewu,ID,2022-12-19 01:27:49,-5.3582,104.9744,79.29,83,75,2.68
800,Brae,GB,2022-12-19 01:27:49,60.3964,-1.353,42.28,92,100,28.88
801,Taltal,CL,2022-12-19 01:27:50,-25.4,-70.4833,67.17,80,0,4.07
802,Srbobran,RS,2022-12-19 01:27:50,45.5539,19.8028,30.38,73,62,5.17
803,Kabwe,ZM,2022-12-19 01:27:51,-14.4469,28.4464,64.31,92,100,4.7
804,Puerto Ayacucho,VE,2022-12-19 01:27:51,5.6639,-67.6236,77.23,79,77,7.47
805,Massaguet,TD,2022-12-19 01:27:52,12.4755,15.4365,70.09,20,100,8.63
806,Ayorou,NE,2022-12-19 01:27:52,14.7308,0.9174,71.46,18,37,10.74
807,Am Timan,TD,2022-12-19 01:27:53,11.0297,20.2827,72.25,22,14,7.16
808,Henties Bay,NA,2022-12-19 01:27:53,-22.116,14.2845,61.34,96,29,3.33
809,Callaway,US,2022-12-19 01:27:54,30.153,-85.5699,49.91,54,0,4.61
810,Moose Factory,CA,2022-12-19 01:27:54,51.2585,-80.6094,26.58,93,100,4.61
811,Chanute,US,2022-12-19 01:27:55,37.6792,-95.4572,38.88,64,0,6.91
812,Store Heddinge,DK,2022-12-19 01:27:56,55.3097,12.3889,31.68,65,100,22.79
813,Tsushima,JP,2022-12-19 01:27:56,35.1667,136.7167,44.17,41,5,9.06
814,Kpandu,GH,2022-12-19 01:27:56,6.9954,0.2931,79.39,75,57,6.02
815,Puerto Penasco,MX,2022-12-19 01:27:57,31.3167,-113.5333,60.35,29,22,1.05
816,Suclayin,PH,2022-12-19 01:27:57,15.7568,121.5503,73.22,88,100,3.89
817,Bukama,CD,2022-12-19 01:27:58,-9.2,25.85,69.4,97,100,0.63
818,Shache,CN,2022-12-19 01:27:58,38.4167,77.2406,20.8,49,100,5.32
819,Thinadhoo,MV,2022-12-19 01:27:59,0.5333,72.9333,80.87,74,19,9.17
820,La Sarre,CA,2022-12-19 01:28:00,48.8002,-79.1996,18.84,98,88,3.51
821,Big Rapids,US,2022-12-19 01:28:00,43.6981,-85.4837,23.09,88,100,11.5
822,Lasem,ID,2022-12-19 01:28:01,-6.6922,111.4527,81.05,78,19,4.09
823,Kasane,BW,2022-12-19 01:28:01,-17.8167,25.15,65.77,90,100,2.39
824,Malindi,KE,2022-12-19 01:29:02,-3.2175,40.1191,77.68,84,94,10.47
825,Frontino,CO,2022-12-19 01:29:02,6.7801,-76.1288,62.87,98,100,1.07
826,Candolim,IN,2022-12-19 01:29:03,15.5181,73.7626,75.2,69,20,9.22
827,Lulea,SE,2022-12-19 01:29:04,65.5842,22.1547,10.47,92,98,3.44
828,Coos Bay,US,2022-12-19 01:29:05,43.3665,-124.2179,46.38,76,100,4.61
829,Clarence Town,AU,2022-12-19 01:29:06,-32.5833,151.7833,71.15,47,50,11.95
830,Ayan,RU,2022-12-19 01:29:06,56.45,138.1667,-9.22,78,100,15.3
831,Nampula,MZ,2022-12-19 01:25:18,-15.1165,39.2666,76.95,78,75,11.5
832,Wukari,NG,2022-12-19 01:29:07,7.85,9.7833,72.45,20,100,5.23
833,Laela,TZ,2022-12-19 01:29:07,-8.5667,32.05,60.48,93,100,2.62
834,Casper,US,2022-12-19 01:29:08,42.8666,-106.3131,11.71,75,0,11.5
835,Dubti,ET,2022-12-19 01:29:08,11.7361,41.0853,72.12,49,13,6.73
836,Trinidad,BO,2022-12-19 01:28:07,-14.8333,-64.9,74.93,90,100,4.52
837,Saint-Augustin,CA,2022-12-19 01:29:09,51.226,-58.6502,34.38,87,100,22.84
838,Vila Do Maio,CV,2022-12-19 01:29:10,15.1333,-23.2167,75.99,75,3,15.05
839,Victor Harbor,AU,2022-12-19 01:29:10,-35.5667,138.6167,87.67,53,13,12.93
840,Mitsamiouli,KM,2022-12-19 01:29:11,-11.3847,43.2844,80.38,80,14,12.93
841,Charters Towers,AU,2022-12-19 01:29:11,-20.1,146.2667,82.78,46,89,15.99
842,Cayenne,GF,2022-12-19 01:29:12,4.9333,-52.3333,78.84,78,75,8.05
843,Mattru,SL,2022-12-19 01:29:12,7.6244,-11.8332,75.45,88,92,2.19
844,Mongoumba,CF,2022-12-19 01:29:13,3.6415,18.5936,71.96,67,50,3.36
845,Rovinj,HR,2022-12-19 01:29:14,45.08,13.64,35.29,71,6,4.47
846,Bowen,AU,2022-12-19 01:29:14,-20.0167,148.2333,81.21,58,96,20.31
847,Yenagoa,NG,2022-12-19 01:29:15,4.9247,6.2642,76.5,86,6,3.49
848,Taoudenni,ML,2022-12-19 01:29:15,22.6783,-3.9836,67.75,26,0,12.35
849,Novyy Urengoy,RU,2022-12-19 01:29:16,66.0833,76.6333,-6.12,100,88,1.95
850,Wronki,PL,2022-12-19 01:29:16,52.7105,16.3804,20.28,67,100,9.53
851,Jurm,AF,2022-12-19 01:29:17,36.8648,70.8342,31.28,62,99,3.42
852,Mezen,RU,2022-12-19 01:29:17,65.8522,44.24,7.83,99,93,4.0
853,Bud,US,2022-12-19 01:29:18,39.447,-86.1758,25.83,77,0,6.69
854,Carora,VE,2022-12-19 01:29:19,10.1755,-70.0827,71.85,76,28,5.46
855,Santa Cruz Cabralia,BR,2022-12-19 01:29:19,-16.2781,-39.0247,77.23,88,20,5.75
856,Port Hedland,AU,2022-12-19 01:29:20,-20.3167,118.5667,86.05,58,75,8.05
857,Kribi,CM,2022-12-19 01:29:20,2.95,9.9167,76.93,86,20,5.19
858,Samaca,CO,2022-12-19 01:29:21,5.4927,-73.4854,52.72,95,100,3.04
859,Kumluca,TR,2022-12-19 01:29:22,36.3703,30.2869,63.46,55,16,4.09
860,Kanniyakumari,IN,2022-12-19 01:29:22,8.0833,77.5667,76.15,76,53,20.22
861,Kangaatsiaq,GL,2022-12-19 01:29:23,68.3065,-53.4641,14.63,69,100,9.06
862,Marion,US,2022-12-19 01:29:23,39.7684,-86.1555,26.04,75,0,8.05
863,Rio Formoso,BR,2022-12-19 01:29:24,-8.6636,-35.1586,75.56,80,22,5.21
864,Sebaco,NI,2022-12-19 01:29:24,12.8532,-86.0963,69.17,80,6,5.44
865,Grand-Santi,GF,2022-12-19 01:29:25,4.25,-54.3833,71.17,99,44,2.53
866,Kihei,US,2022-12-19 01:29:26,20.785,-156.4656,69.84,93,100,10.36
867,Pascagoula,US,2022-12-19 01:25:20,30.3658,-88.5561,44.64,92,0,0.0
868,Pimentel,PE,2022-12-19 01:29:26,-6.8367,-79.9342,69.21,84,49,11.74
869,Kandrian,PG,2022-12-19 01:29:27,-6.2167,149.55,84.81,69,100,3.33
870,Fukue,JP,2022-12-19 01:29:27,32.6881,128.8419,37.76,93,75,5.75
871,Kilembe,UG,2022-12-19 01:29:28,0.2,30.0,59.68,76,75,4.85
872,Kismayo,SO,2022-12-19 01:29:29,-0.3582,42.5454,78.15,79,31,13.94
873,Somerset East,ZA,2022-12-19 01:30:29,-32.7217,25.588,57.74,91,0,2.13
874,Thunder Bay,CA,2022-12-19 01:30:30,48.4001,-89.3168,12.18,67,100,8.05
875,Tongliao,CN,2022-12-19 01:30:30,43.6125,122.2653,6.85,50,0,7.96
876,Tessalit,ML,2022-12-19 01:30:31,20.1986,1.0114,67.8,18,22,7.43
877,Southbridge,US,2022-12-19 01:30:31,42.0751,-72.0334,32.27,78,7,3.0
878,Pangnirtung,CA,2022-12-19 01:30:32,66.1451,-65.7125,19.2,59,99,5.7
879,Sakakah,SA,2022-12-19 01:30:32,29.9697,40.2064,49.57,58,0,4.52
880,Mutoko,ZW,2022-12-19 01:30:33,-17.397,32.2268,64.0,91,100,1.81
881,Meiganga,CM,2022-12-19 01:30:33,6.5167,14.3,64.72,29,11,4.21
882,Ler,SS,2022-12-19 01:30:34,8.3018,30.1418,75.87,38,95,3.85
883,Paita,PE,2022-12-19 01:30:34,-5.0892,-81.1144,69.58,86,100,8.23
884,Armilla,ES,2022-12-19 01:30:35,37.141,-3.6185,47.14,89,0,2.3
885,Lisakovsk,KZ,2022-12-19 01:30:35,52.5369,62.4936,27.16,79,100,16.78
886,Vestmannaeyjar,IS,2022-12-19 01:29:17,63.4427,-20.2734,22.03,50,66,11.83
887,Samarai,PG,2022-12-19 01:30:36,-10.6167,150.6667,83.79,74,99,11.39
888,Oussouye,SN,2022-12-19 01:30:36,12.485,-16.5469,62.78,48,75,4.92
889,Xuanzhou,CN,2022-12-19 01:30:37,30.9525,118.7553,42.76,29,0,4.29
890,Rock Springs,US,2022-12-19 01:29:34,41.5875,-109.2029,13.44,79,0,3.44
891,Miri,MY,2022-12-19 01:30:38,4.4148,114.0089,83.16,78,20,4.61
892,Villamontes,BO,2022-12-19 01:30:38,-21.25,-63.5,67.57,85,100,2.48
893,Pyaozerskiy,RU,2022-12-19 01:30:39,65.8333,31.1667,20.55,95,100,6.89
894,Itarema,BR,2022-12-19 01:30:39,-2.9248,-39.9167,78.75,74,100,12.86
895,Mocuba,MZ,2022-12-19 01:30:40,-16.8392,36.9856,73.24,95,100,1.34
896,Nsanje,MW,2022-12-19 01:30:40,-16.92,35.262,73.51,94,100,1.48
897,Urumqi,CN,2022-12-19 01:30:41,43.801,87.6005,11.35,92,0,2.24
898,Paamiut,GL,2022-12-19 01:30:41,61.994,-49.6678,15.78,59,32,9.37
899,Balabac,PH,2022-12-19 01:30:42,7.9868,117.0645,82.69,78,100,16.08
900,Kloulklubed,PW,2022-12-19 01:30:42,7.0419,134.2556,81.1,80,100,19.22
901,Yablonovo,RU,2022-12-19 01:30:43,50.8523,37.3574,23.7,78,98,14.72
902,Nkhata Bay,MW,2022-12-19 01:30:43,-11.6066,34.2907,75.09,75,100,3.47
903,Kilifi,KE,2022-12-19 01:30:44,-3.6305,39.8499,76.42,87,50,8.57
904,Buritizeiro,BR,2022-12-19 01:30:44,-17.3511,-44.9622,69.96,97,100,2.8
905,Doka,SD,2022-12-19 01:30:45,13.5167,35.7667,72.64,39,61,9.35
906,Jijiga,ET,2022-12-19 01:30:45,9.35,42.8,54.73,37,72,13.69
907,Alyangula,AU,2022-12-19 01:30:46,-13.8483,136.4192,87.85,60,61,9.24
908,Monroe,US,2022-12-19 01:28:55,43.1501,-77.6831,32.5,84,100,11.5
909,Luangwa,ZM,2022-12-19 01:30:47,-15.6167,30.4167,74.12,81,100,2.8
910,Tucumcari,US,2022-12-19 01:26:00,35.1717,-103.725,42.64,39,100,18.41
911,Port Hawkesbury,CA,2022-12-19 01:30:47,45.6169,-61.3485,39.58,96,100,4.61
912,Sena Madureira,BR,2022-12-19 01:30:48,-9.0656,-68.6569,74.7,92,92,2.98
913,Coxim,BR,2022-12-19 01:30:49,-18.5067,-54.76,72.55,93,100,12.48
914,Rantepao,ID,2022-12-19 01:30:49,-2.9701,119.8978,78.66,64,100,2.37
915,Tamworth,GB,2022-12-19 01:30:50,52.634,-1.6959,54.37,96,100,8.99
916,Ouesso,CG,2022-12-19 01:30:50,1.6136,16.0517,70.81,83,41,2.17
917,Constantine,DZ,2022-12-19 01:30:51,36.365,6.6147,45.81,93,40,4.61
918,Staryy Krym,UA,2022-12-19 01:30:51,45.0333,35.1,29.48,77,100,14.25
919,Lata,PT,2022-12-19 01:30:52,40.1629,-8.3327,58.08,83,100,9.4
920,Komsomolskiy,UZ,2022-12-19 01:30:52,40.4272,71.7189,29.12,86,100,4.61
921,Chicama,PE,2022-12-19 01:31:53,-7.8447,-79.1469,66.74,78,99,4.68
922,Placerville,US,2022-12-19 01:31:53,38.7296,-120.7986,44.49,82,0,3.44
923,Sergeyevka,KZ,2022-12-19 01:31:54,53.88,67.4158,25.05,75,100,21.14
924,Ajdabiya,LY,2022-12-19 01:31:54,30.7554,20.2263,62.28,60,0,7.49
925,Ambon,ID,2022-12-19 01:31:55,-3.6954,128.1814,84.34,79,40,2.3
926,Wana,PK,2022-12-19 01:31:55,32.2989,69.5725,45.07,43,0,5.39
927,Kindu,CD,2022-12-19 01:31:56,-2.95,25.95,67.17,99,63,0.83
928,Bontang,ID,2022-12-19 01:31:56,0.1333,117.5,82.65,67,97,3.38
929,Maumere,ID,2022-12-19 01:31:57,-8.6199,122.2111,81.43,76,95,5.3
